Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;1;2;3;2;1;25;0;1;3;0;17;1;100;50;none;none;none;none;none;none
2.0;16;3;2;0;1;123;0;1;6;0;55;6;300;0;none;none;none;none;none;none
0.0;1;1;3;6;1;10;0;1;0;3;11;0;0;0;none;none;none;none;none;none
3.0;8;4;18;39;1;105;1;1;17;1;44;3;89;88;none;Feature Envy;none;none;none;none
0.0;3;5;5;6;1;56;0;1;5;0;34;1;100;0;none;none;none;none;none;none
1.0;7;2;8;7;4;71;1;1;8;0;50;2;88;65;none;Feature Envy;none;none;none;none
2.0;13;12;8;9;1;128;1;1;10;0;42;6;113;59;none;none;none;none;none;none
0.0;0;2;10;4;1;18;1;1;2;8;13;0;10;93;none;none;Long Methodt;none;none;none
0.0;0;4;1;1;3;71;0;1;3;0;36;1;300;96;none;none;none;none;none;none
10.0;8;26;2;11;1;252;0;1;11;0;41;4;550;91;none;none;none;Large Class;none;Shotgun Surgery
1.0;4;3;2;20;3;23;0;1;2;0;27;0;100;0;none;Feature Envy;none;none;none;none
0.0;4;2;2;0;4;20;0;1;1;1;28;0;50;33;none;none;none;none;none;none
1.0;5;6;7;2;1;73;4;1;8;0;25;2;57;76;none;none;none;none;none;none
1.0;6;5;3;0;2;83;0;2;3;0;48;1;100;75;none;none;none;none;none;none
1.0;11;5;2;1;1;50;0;1;2;0;31;8;100;0;none;none;none;none;none;none
1.0;4;5;2;1;4;63;0;1;4;0;69;2;200;71;none;none;none;none;none;none
2.0;30;6;27;2;1;524;0;8;47;0;146;13;174;93;none;none;none;none;none;none
0.0;2;1;2;1;1;9;1;1;2;0;15;0;50;0;none;none;none;none;none;none
0.0;0;1;0;0;1;4;0;1;1;0;12;0;1;0;none;none;none;none;none;none
1.0;5;2;4;1;2;27;0;1;4;0;25;1;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;7;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;3;0;2;8;0;1;3;0;16;0;100;0;none;none;none;none;none;none
0.0;0;1;4;1;0;7;0;1;4;0;4;0;100;0;none;none;none;none;none;none
0.0;2;3;0;0;3;18;0;1;1;0;80;1;1;0;none;none;none;none;none;none
3.0;28;16;17;1;2;257;0;1;21;0;119;12;124;82;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;3;2;2;0;5;32;0;2;2;0;68;1;100;0;none;none;none;none;none;none
0.0;1;1;2;2;3;9;0;1;2;0;78;0;100;0;none;none;none;none;none;none
0.0;2;4;2;0;1;25;0;1;3;0;21;1;150;25;none;none;none;none;none;none
0.0;4;2;4;0;2;26;0;1;4;0;25;1;100;0;none;none;none;none;none;none
2.0;8;10;3;0;1;66;0;1;3;0;38;2;100;66;none;none;none;none;none;none
0.0;0;9;8;3;1;143;0;1;9;0;25;2;113;9;none;none;none;none;none;none
0.0;1;1;5;0;0;20;0;1;5;0;5;0;100;0;none;none;none;none;none;none
4.0;5;12;6;1;1;397;0;1;21;0;66;5;350;93;none;none;none;none;none;none
0.0;1;1;17;1;0;24;0;1;17;0;17;0;100;0;none;none;none;none;none;none
7.0;6;41;17;0;1;967;0;1;30;0;79;2;176;85;none;none;none;none;none;Shotgun Surgery
0.0;0;_;179;5;0;181;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;3;0;0;1;97;0;1;6;0;19;0;6;60;none;none;none;none;none;none
4.0;4;8;0;0;1;102;0;1;3;0;18;1;3;75;none;none;none;none;none;none
9.0;2;14;38;1;1;301;1;1;21;0;48;1;53;88;none;none;none;Large Class;none;none
0.0;1;2;1;0;2;11;0;1;1;0;16;1;100;0;none;none;none;none;none;none
0.0;1;1;8;0;1;18;0;1;8;0;27;0;100;0;none;none;none;none;none;none
0.0;1;1;8;1;0;15;0;1;8;0;8;0;100;0;none;none;none;none;none;none
0.0;0;5;4;0;1;73;0;1;6;0;28;0;150;43;none;none;none;none;none;none
0.0;1;1;4;1;0;7;0;1;4;0;4;0;100;0;none;none;none;none;none;none
2.0;0;4;9;1;1;143;1;1;14;0;34;2;144;51;none;none;none;none;none;none
0.0;4;1;3;1;1;16;0;1;3;0;23;1;100;0;none;none;none;none;none;none
0.0;2;1;1;0;2;12;0;1;1;0;20;0;100;0;none;none;none;none;none;none
1.0;2;7;1;0;2;49;0;1;1;0;22;0;100;0;none;none;none;none;none;none
0.0;4;2;9;7;1;42;2;1;8;1;21;0;67;68;none;Feature Envy;none;none;none;none
0.0;1;1;2;1;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
1.0;4;6;2;0;2;64;0;1;3;0;29;2;150;0;none;none;none;none;none;none
10.0;47;15;108;85;1;1788;8;3;125;2;303;22;108;96;none;none;none;none;none;none
0.0;1;1;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;2;1;0;1;16;0;1;1;0;13;0;100;25;none;none;none;none;none;none
0.0;2;6;11;4;1;167;0;1;17;0;42;3;155;61;none;none;none;none;none;none
2.0;4;14;14;1;1;248;3;1;16;0;32;2;93;70;none;none;none;none;none;none
0.0;9;3;3;1;1;121;0;3;3;0;34;3;100;50;none;none;none;none;none;none
2.0;4;3;2;0;1;53;0;1;7;0;23;3;350;50;none;none;none;none;none;none
1.0;1;1;1;0;1;21;0;1;2;0;16;0;200;0;none;none;none;none;none;none
5.0;10;7;13;2;1;470;1;7;19;0;61;2;138;80;none;none;none;none;none;none
1.0;2;7;3;1;2;79;0;1;5;0;20;0;167;30;none;none;none;none;none;none
1.0;3;2;0;0;3;41;0;1;3;0;23;0;3;0;none;none;none;none;none;none
0.0;2;1;0;0;1;6;0;1;2;0;13;0;2;0;none;none;none;none;none;none
1.0;4;2;0;0;2;27;0;1;2;0;20;1;2;0;none;none;none;none;none;none
1.0;4;2;0;0;2;28;0;1;2;0;20;1;2;0;none;none;none;none;none;none
1.0;4;2;0;0;2;31;0;1;2;0;20;1;2;0;none;none;none;none;none;none
1.0;13;3;1;0;4;66;0;1;2;0;53;7;200;0;none;none;none;none;none;none
3.0;20;22;9;7;3;267;0;1;8;0;77;12;89;83;none;Feature Envy;none;none;none;Shotgun Surgery
1.0;14;3;1;0;4;66;0;1;1;0;55;10;100;0;none;none;none;none;none;none
3.0;31;13;1;0;4;275;0;1;6;0;102;16;600;0;none;none;none;none;none;Shotgun Surgery
3.0;16;13;1;0;4;148;0;1;3;0;75;9;300;0;none;none;none;none;none;Shotgun Surgery
0.0;0;_;0;0;2;3;0;1;0;0;30;0;0;0;Refused Bequest;none;none;none;none;none
2.0;17;4;2;0;2;80;0;1;2;0;53;8;100;33;none;none;none;none;none;none
1.0;14;10;13;6;1;231;0;3;16;0;59;6;123;67;none;none;none;none;none;none
0.0;2;2;1;0;1;12;0;1;1;0;33;1;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;32;1;100;0;none;none;none;none;none;none
0.0;1;1;4;0;1;15;0;1;4;0;19;0;100;0;none;none;none;none;none;none
0.0;1;1;4;1;0;7;0;1;4;0;4;0;100;0;none;none;none;none;none;none
4.0;20;5;10;5;1;270;0;1;14;0;65;12;140;70;none;none;none;none;none;none
1.0;1;_;2;3;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;2;1;3;1;1;23;2;1;3;0;15;1;33;37;none;none;none;none;none;none
0.0;5;2;3;0;1;25;1;1;3;0;23;1;67;37;none;none;none;none;none;none
0.0;2;1;2;1;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
1.0;9;8;5;1;1;48;0;1;3;0;33;3;60;58;none;none;none;none;none;none
0.0;0;1;2;0;1;11;0;1;2;0;19;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;1;25;0;1;3;0;20;0;100;58;none;none;none;none;none;none
0.0;0;1;2;0;1;11;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;9;4;3;2;1;36;0;1;3;0;23;3;100;50;none;none;none;none;none;none
2.0;12;6;7;2;5;165;3;1;7;0;479;2;57;50;Refused Bequest;none;none;none;none;none
1.0;18;7;1;0;6;250;0;2;2;0;523;5;200;0;none;none;none;Large Class;none;none
7.0;27;7;6;1;4;199;0;1;8;0;502;11;133;79;none;none;none;none;none;none
4.0;24;11;0;0;6;219;0;5;7;0;528;5;7;71;none;none;none;none;none;Shotgun Surgery
1.0;13;11;1;0;1;79;0;1;1;0;34;10;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;8;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;14;1;1;1;0;13;1;0;25;none;none;none;none;none;none
1.0;2;1;1;0;1;8;0;1;1;0;31;1;100;0;none;none;none;none;none;none
4.0;32;14;2;1;5;426;1;8;5;0;577;16;200;64;Refused Bequest;none;none;none;none;Shotgun Surgery
0.0;5;2;1;0;1;10;0;1;1;0;16;3;100;0;none;none;none;none;none;none
4.0;12;12;3;0;7;116;0;1;4;0;602;12;133;60;none;none;none;none;none;none
4.0;16;7;0;0;5;96;0;4;1;0;448;3;1;0;none;none;none;none;none;none
0.0;1;1;1;1;5;12;0;1;1;0;526;0;100;0;none;none;none;none;none;none
1.0;7;7;2;0;2;37;0;1;2;0;27;5;100;0;none;none;none;none;none;none
0.0;2;1;1;0;2;8;0;1;1;0;29;1;100;0;none;none;none;none;none;none
0.0;2;2;3;0;1;14;0;1;3;0;18;1;100;0;none;none;none;none;none;none
2.0;18;5;0;0;6;86;0;3;0;0;484;4;0;0;Refused Bequest;none;none;none;none;none
0.0;10;5;1;0;1;31;0;1;1;0;26;9;100;0;none;none;none;none;none;none
1.0;2;2;1;0;2;8;0;1;1;0;20;1;100;0;none;none;none;none;none;none
0.0;4;2;8;0;2;68;2;2;8;0;41;0;75;70;Refused Bequest;none;none;none;none;none
0.0;4;1;1;0;1;9;0;1;1;0;15;2;100;0;none;none;none;none;none;none
0.0;2;1;0;0;8;11;0;1;0;0;458;0;0;0;none;none;none;none;none;none
2.0;19;3;2;0;7;57;0;2;2;0;474;5;100;60;none;none;none;none;none;none
0.0;3;3;1;0;1;11;0;1;1;0;16;2;100;0;none;none;none;none;none;none
0.0;9;2;1;1;5;78;0;2;1;0;541;4;100;66;Refused Bequest;none;none;none;none;none
0.0;3;2;1;0;6;20;0;1;1;0;500;1;100;0;none;none;none;none;none;none
2.0;2;3;7;1;2;85;0;1;8;0;52;1;114;_;none;none;none;none;none;none
2.0;28;11;3;2;7;181;1;3;4;0;510;10;100;79;none;none;none;none;none;none
2.0;12;11;1;0;1;71;0;1;1;0;27;10;100;0;none;none;none;none;none;none
1.0;8;4;1;0;1;24;0;1;1;0;20;6;100;0;none;none;none;none;none;none
1.0;7;3;2;4;6;70;0;3;2;0;563;1;100;0;none;none;none;none;none;none
0.0;9;3;1;0;1;24;0;1;1;0;19;5;100;0;none;none;none;none;none;none
0.0;3;2;3;1;1;25;0;1;3;0;21;0;100;50;none;none;none;none;none;none
3.0;27;12;1;0;6;353;0;3;10;0;509;17;1000;76;none;none;none;none;none;none
0.0;0;2;3;1;1;25;1;1;3;0;16;0;67;37;none;none;none;none;none;none
3.0;9;4;5;0;1;45;0;1;5;0;31;6;100;50;none;none;none;none;none;none
6.0;30;9;6;1;5;320;1;7;12;0;484;10;183;62;Refused Bequest;none;none;none;none;none
0.0;2;1;2;0;2;13;0;1;2;0;25;1;100;0;none;none;none;none;none;none
0.0;2;1;5;2;0;9;0;1;5;0;5;0;100;0;none;none;none;none;none;none
0.0;4;1;1;0;1;11;0;1;1;0;14;1;100;0;none;none;none;none;none;none
2.0;4;9;2;0;2;96;0;1;2;0;35;3;100;0;none;none;none;none;none;none
0.0;3;2;1;0;2;15;0;1;1;0;31;2;100;0;none;none;none;none;none;none
0.0;2;1;2;0;1;12;0;1;2;0;16;1;100;0;none;none;none;none;none;none
4.0;37;5;3;1;7;149;0;2;4;0;512;12;133;62;none;none;none;none;none;none
0.0;6;5;1;0;1;19;0;1;1;0;20;5;100;0;none;none;none;none;none;none
0.0;0;1;1;3;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;10;20;5;0;3;138;0;1;5;0;61;5;100;0;none;none;none;none;none;none
4.0;7;10;12;1;1;348;1;1;13;0;48;2;100;77;none;none;none;none;none;Shotgun Surgery
3.0;11;12;3;1;5;221;0;2;5;0;479;1;167;72;Refused Bequest;none;none;none;none;none
7.0;12;12;5;0;2;140;0;1;6;0;51;8;120;41;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;5;1;0;8;0;1;5;0;5;0;100;0;none;none;none;none;none;none
3.0;17;5;8;5;1;388;0;6;9;0;91;8;113;60;none;none;none;none;Data Class;none
1.0;10;4;8;1;2;128;0;1;12;0;79;4;150;79;none;none;none;none;none;none
1.0;19;5;0;0;1;153;0;4;2;0;40;8;2;44;none;none;none;none;none;none
0.0;2;1;2;0;3;20;0;1;2;0;29;1;100;0;none;none;none;none;none;none
0.0;2;1;2;0;3;20;0;1;2;0;29;1;100;0;none;none;none;none;none;none
0.0;2;1;3;0;3;25;0;1;3;0;31;1;100;0;none;none;none;none;none;none
4.0;23;8;41;18;5;420;2;4;46;0;567;9;107;94;none;none;none;none;none;none
0.0;0;1;4;1;0;7;0;1;4;0;4;0;100;0;none;none;none;none;none;none
1.0;4;4;7;4;1;61;0;1;9;0;33;2;129;83;none;none;none;none;none;none
1.0;9;4;1;0;2;54;0;1;3;0;32;5;300;54;none;none;none;none;none;none
12.0;47;13;23;2;6;730;4;4;27;1;624;19;100;86;none;none;none;Large Class;none;Shotgun Surgery
1.0;13;9;12;1;2;99;0;2;4;8;37;5;33;75;none;none;none;none;none;none
0.0;2;9;1;0;2;28;0;1;2;0;52;1;200;0;none;none;none;none;none;none
2.0;6;2;3;3;1;38;0;1;3;0;17;1;100;80;none;none;none;none;none;none
0.0;7;1;2;0;1;12;0;1;2;0;17;0;100;0;none;none;none;none;none;none
0.0;5;1;2;3;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
7.0;25;8;7;1;1;232;0;2;17;0;65;14;243;91;none;none;none;none;none;none
1.0;3;1;1;0;3;14;0;1;1;0;28;2;100;50;none;none;none;none;none;none
0.0;3;1;1;1;1;3;0;1;1;0;12;0;100;0;none;none;none;none;none;none
4.0;20;4;2;1;6;108;0;3;4;0;484;4;200;66;Refused Bequest;none;none;none;none;none
0.0;6;4;1;0;1;19;0;1;1;0;20;6;100;0;none;none;none;none;none;none
1.0;2;2;1;0;2;8;0;1;1;0;20;1;100;0;none;none;none;none;none;none
0.0;6;3;1;0;7;64;0;2;1;0;563;0;100;50;none;none;none;none;none;none
1.0;8;2;3;0;2;32;0;1;3;0;35;5;100;0;none;none;none;none;none;none
1.0;7;11;4;0;6;129;1;4;5;0;473;0;100;60;none;Feature Envy;none;none;none;none
0.0;5;3;2;0;2;39;0;1;4;0;25;1;200;0;none;none;none;none;none;none
1.0;7;11;1;0;2;47;0;1;1;0;31;6;100;0;none;none;none;none;none;none
0.0;2;1;1;0;2;7;0;1;1;0;33;1;100;0;none;none;none;none;none;none
3.0;30;5;2;0;7;149;0;4;2;0;513;9;100;66;Refused Bequest;none;none;none;none;none
0.0;7;3;1;0;1;13;0;1;1;0;17;4;100;0;none;none;none;none;none;none
1.0;6;5;2;1;1;52;0;1;2;0;26;4;100;37;none;none;none;none;none;none
0.0;2;1;1;0;7;11;0;1;1;0;588;1;100;0;none;none;none;none;none;none
3.0;12;32;11;0;1;780;0;1;14;0;84;7;127;75;none;none;none;none;none;Shotgun Surgery
1.0;1;5;9;1;1;152;5;1;15;0;28;1;111;71;none;none;none;none;none;none
4.0;33;5;9;0;7;246;0;2;10;0;515;15;111;79;none;none;none;none;Data Class;none
0.0;3;3;1;0;1;15;0;1;1;0;16;2;100;0;none;none;none;none;none;none
4.0;32;12;2;0;7;322;0;4;5;0;535;11;250;66;none;none;none;none;none;Shotgun Surgery
0.0;4;5;1;0;1;15;0;1;1;0;17;3;100;0;none;none;none;none;none;none
1.0;7;2;0;0;7;29;0;1;2;0;532;4;2;33;none;none;none;none;none;none
0.0;8;5;1;0;1;23;0;1;1;0;19;6;100;0;none;none;none;none;none;none
0.0;10;7;13;1;2;153;1;1;16;0;62;4;115;81;none;none;none;none;none;none
0.0;8;4;16;1;2;156;1;1;19;0;73;3;113;78;Refused Bequest;none;none;none;none;none
6.0;22;3;9;2;6;131;1;2;9;0;507;6;89;78;Refused Bequest;none;none;none;none;none
2.0;10;2;1;0;2;19;0;1;1;0;35;3;100;0;none;none;none;none;none;none
2.0;7;3;3;1;6;89;1;2;5;0;563;3;133;42;none;none;none;none;none;none
0.0;9;3;1;0;1;27;0;1;1;0;21;5;100;0;none;none;none;none;none;none
6.0;34;7;3;2;7;265;0;3;7;0;517;9;233;84;none;none;none;none;Data Class;none
0.0;3;3;1;0;1;10;0;1;1;0;16;2;100;0;none;none;none;none;none;none
0.0;5;7;1;0;1;26;0;1;1;0;17;4;100;0;none;none;none;none;none;none
8.0;25;14;4;1;6;364;1;4;8;0;517;10;175;84;none;none;none;Large Class;none;none
2.0;10;8;1;0;1;85;0;1;2;0;26;8;200;0;none;none;none;none;none;none
4.0;12;14;3;1;6;82;1;1;4;0;583;9;100;50;none;none;none;none;none;none
0.0;0;1;6;2;1;20;0;1;1;5;13;0;17;50;none;none;none;none;none;none
0.0;4;9;18;9;3;136;3;1;19;0;82;1;89;83;none;Feature Envy;none;none;none;none
0.0;2;1;2;1;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;16;6;18;2;1;241;3;2;18;0;67;8;83;71;none;none;none;none;none;none
0.0;3;4;1;0;1;22;0;1;1;0;19;3;100;0;none;none;none;none;none;none
4.0;10;10;6;1;6;113;0;1;8;0;591;5;133;0;none;none;none;none;Data Class;none
3.0;16;11;11;7;6;221;2;3;13;0;610;5;100;72;none;none;none;none;none;none
0.0;5;2;2;0;2;24;0;1;2;0;31;2;100;0;none;none;none;none;none;none
3.0;9;2;4;0;3;33;0;1;4;0;42;6;100;50;none;none;none;none;none;none
6.0;29;15;9;6;2;317;0;1;13;0;102;21;144;28;none;none;none;Large Class;none;none
5.0;15;3;7;0;5;152;0;4;8;0;652;5;114;80;Refused Bequest;none;none;none;none;none
0.0;1;1;1;0;6;10;0;1;1;0;495;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;24;2;1;2;0;13;0;0;50;none;none;none;none;none;none
3.0;6;2;1;0;6;22;0;1;1;0;499;2;100;0;none;none;none;none;none;none
1.0;25;6;2;0;1;146;0;1;3;0;57;12;150;55;none;none;none;none;none;none
4.0;11;17;8;7;1;393;0;2;11;0;61;11;138;82;none;none;none;none;none;Shotgun Surgery
0.0;1;3;8;6;1;53;2;1;5;3;18;2;38;56;none;none;none;none;none;none
4.0;7;19;6;6;1;282;0;1;6;0;28;5;100;75;none;none;none;none;Data Class;none
2.0;9;10;1;1;1;91;0;1;3;0;38;8;300;0;none;none;none;none;Data Class;none
3.0;39;7;5;0;5;452;0;7;9;0;559;13;180;85;none;none;none;none;none;none
0.0;7;7;1;0;1;40;0;1;1;0;25;6;100;0;none;none;none;none;none;none
1.0;3;7;1;0;5;49;0;1;1;0;485;1;100;0;none;none;none;none;none;none
0.0;2;1;3;1;1;18;0;1;3;0;18;1;100;0;none;none;none;none;none;none
3.0;6;4;2;0;5;42;0;1;2;0;531;3;100;33;none;none;none;none;none;none
4.0;7;1;0;0;6;121;0;1;0;0;479;6;0;100;none;none;none;none;none;none
0.0;1;6;2;0;3;28;0;1;2;0;45;0;100;0;none;none;none;none;none;none
6.0;33;5;7;0;5;210;0;4;10;0;524;12;143;65;none;none;none;Large Class;none;none
1.0;3;2;1;0;2;13;0;1;1;0;21;2;100;0;none;none;none;none;none;none
0.0;4;2;1;0;2;11;0;1;1;0;33;3;100;0;none;none;none;none;none;none
0.0;7;4;1;0;6;25;0;1;1;0;505;4;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;5;0;1;2;0;6;0;100;0;none;none;none;none;none;none
1.0;3;3;0;0;6;25;0;1;1;0;567;3;1;33;none;none;none;none;none;none
6.0;37;13;8;1;7;532;0;3;15;0;573;15;188;81;none;none;none;none;none;Shotgun Surgery
0.0;6;4;8;3;1;146;0;1;12;0;44;1;150;71;none;none;none;none;none;none
1.0;7;6;0;0;7;53;0;1;2;0;532;4;2;33;none;none;none;none;none;none
5.0;39;9;12;2;1;670;3;7;16;0;158;14;108;79;none;none;none;none;Data Class;none
0.0;6;4;1;0;1;17;0;1;1;0;20;4;100;0;none;none;none;none;none;none
3.0;8;8;5;1;1;148;0;1;8;0;36;6;160;0;none;none;none;none;none;none
2.0;8;6;3;0;1;103;1;1;6;0;29;2;167;54;none;none;none;none;none;none
0.0;3;1;1;0;1;12;0;1;1;0;33;2;100;0;none;none;none;none;none;none
0.0;11;6;1;0;2;44;0;1;1;0;39;7;100;0;none;none;none;none;none;none
2.0;11;4;6;1;1;83;0;1;3;0;38;3;50;32;none;none;none;none;none;none
2.0;34;7;2;0;7;215;0;5;6;0;522;10;300;64;Refused Bequest;none;none;none;none;none
0.0;3;3;1;0;1;11;0;1;1;0;16;2;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;8;0;1;1;0;15;1;100;0;none;none;none;none;none;none
0.0;2;2;1;0;2;8;0;1;1;0;30;1;100;0;none;none;none;none;none;none
0.0;2;7;1;0;6;51;0;1;2;0;510;2;200;33;none;none;none;none;none;none
4.0;30;6;2;0;7;97;0;1;2;0;487;11;100;53;none;none;none;none;none;Shotgun Surgery
3.0;20;7;12;1;5;333;0;6;12;0;514;2;100;81;Refused Bequest;none;none;none;none;none
0.0;4;3;1;0;1;20;0;1;1;0;17;3;100;0;none;none;none;none;none;none
0.0;3;1;3;0;1;23;0;1;4;0;21;2;133;0;none;none;none;none;none;none
0.0;3;2;7;1;2;48;0;1;7;0;41;0;100;0;none;none;none;none;none;none
4.0;10;7;3;0;2;82;0;1;4;0;43;2;133;50;none;none;none;none;none;none
0.0;3;1;4;1;1;24;0;1;3;0;19;0;75;50;none;none;none;none;none;none
8.0;44;8;5;0;5;332;0;10;8;0;547;12;160;82;none;none;none;Large Class;none;none
0.0;2;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;5;2;3;0;1;35;0;1;5;0;23;4;167;0;none;none;none;none;none;none
0.0;5;1;1;0;1;8;0;1;1;0;16;3;100;0;none;none;none;none;none;none
0.0;5;1;2;0;1;11;0;1;2;0;18;2;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;6;6;1;0;1;33;0;1;1;0;20;5;100;0;none;none;none;none;none;none
0.0;11;5;1;0;2;25;0;1;1;0;44;5;100;0;none;none;none;none;none;none
0.0;4;8;1;0;6;42;0;1;1;0;506;4;100;0;none;none;none;none;none;none
0.0;3;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
1.0;8;2;5;8;6;70;0;2;5;0;556;1;100;78;none;Feature Envy;none;none;none;none
0.0;4;1;2;0;2;13;0;1;2;0;32;3;100;0;none;none;none;none;none;none
4.0;31;3;3;0;7;117;0;1;4;0;495;11;133;56;none;none;none;none;Data Class;none
1.0;5;2;5;3;3;39;2;1;5;0;24;2;60;61;none;none;none;none;none;none
7.0;19;3;4;1;4;139;0;1;6;0;489;10;150;77;none;none;none;none;none;none
4.0;34;12;10;16;5;358;0;3;12;0;533;12;120;81;none;Feature Envy;none;none;none;Shotgun Surgery
0.0;5;2;1;0;2;12;0;1;1;0;32;3;100;0;none;none;none;none;none;none
1.0;3;1;6;0;1;51;0;1;6;0;33;1;100;66;none;none;none;none;none;none
5.0;30;6;5;2;7;144;0;1;6;0;506;11;120;69;none;none;none;Large Class;none;none
3.0;20;4;8;0;5;207;0;4;9;0;527;6;113;73;none;none;none;none;none;none
1.0;9;4;1;0;1;41;0;1;1;0;29;5;100;0;none;none;none;none;none;none
0.0;9;1;2;0;2;26;0;1;2;0;36;3;100;50;none;none;none;none;none;none
0.0;6;2;5;1;2;56;0;1;7;0;53;1;140;50;none;none;none;none;none;none
2.0;22;1;2;0;7;75;0;2;3;0;479;7;150;0;none;none;none;none;Data Class;none
0.0;2;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
7.0;28;4;2;0;7;96;0;2;3;0;503;10;150;70;none;none;none;none;none;none
0.0;6;4;1;0;1;16;0;1;1;0;18;5;100;0;none;none;none;none;none;none
2.0;6;3;2;1;1;65;0;2;4;0;26;0;200;50;none;none;none;none;none;none
0.0;1;1;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
3.0;5;25;13;3;1;436;0;1;13;0;52;4;100;84;none;none;none;none;none;Shotgun Surgery
0.0;3;3;1;0;1;93;0;2;1;0;35;0;100;0;none;none;none;none;none;none
0.0;12;3;4;1;1;85;0;1;4;0;39;7;100;50;none;none;none;none;none;none
0.0;3;1;1;0;1;79;0;3;1;0;37;0;100;0;Refused Bequest;none;none;none;none;none
1.0;8;1;5;0;5;53;0;1;7;0;502;4;140;75;none;none;none;none;none;none
0.0;2;1;3;0;1;18;0;1;3;0;18;0;100;50;none;none;none;none;none;none
0.0;3;2;1;0;1;41;0;2;1;0;25;0;100;0;none;none;none;none;none;none
0.0;10;2;3;0;1;33;0;1;3;0;28;6;100;37;none;none;none;none;none;none
0.0;3;6;1;0;1;238;0;6;1;0;94;0;100;0;Refused Bequest;none;none;none;none;none
3.0;24;6;3;1;7;122;0;2;4;0;499;7;133;71;none;none;none;none;none;none
1.0;6;6;1;0;1;29;0;1;1;0;19;4;100;0;none;none;none;none;none;none
1.0;14;4;4;0;5;85;0;2;5;0;509;6;125;72;none;none;none;none;none;none
1.0;9;4;1;0;2;21;0;1;1;0;37;3;100;0;none;none;none;none;none;none
0.0;3;1;3;0;1;22;0;1;3;0;19;0;100;25;none;none;none;none;none;none
0.0;3;2;1;0;1;41;0;2;1;0;25;0;100;0;none;none;none;none;none;none
0.0;10;2;3;0;1;33;0;1;3;0;28;6;100;37;none;none;none;none;none;none
0.0;3;3;1;0;1;57;0;2;1;0;27;0;100;0;none;none;none;none;none;none
1.0;11;3;3;1;1;49;0;1;3;0;29;6;100;37;none;none;none;none;none;none
0.0;3;2;1;0;1;95;0;2;1;0;35;0;100;0;none;none;none;none;none;none
3.0;18;2;5;1;1;87;0;1;5;0;39;9;100;70;none;none;none;none;none;none
0.0;3;4;1;0;1;55;0;2;1;0;34;0;100;0;none;none;none;none;none;none
2.0;14;4;3;0;1;47;0;1;3;0;37;8;100;25;none;none;none;none;none;none
0.0;3;2;1;0;1;146;0;4;1;0;60;0;100;0;none;none;none;none;none;none
2.0;21;2;6;0;4;120;0;2;6;0;485;6;100;77;none;none;none;none;none;none
0.0;4;2;1;0;2;12;0;1;1;0;31;2;100;0;none;none;none;none;none;none
0.0;3;1;3;0;1;18;0;1;3;0;18;0;100;50;none;none;none;none;none;none
0.0;3;2;1;0;1;41;0;2;1;0;26;0;100;0;none;none;none;none;none;none
